Voucher Number,Reference,Date,Voucher Type,Party Name,Party Alias,Supplier's TIN No.,CST Number,Item Name,Godown,Item Batch,Acutal Quantity,Billed Quantity,Alternate Actual Quantity,Alternate Billed Quantity,Rate,Purchase Rate,Unit,Discount,Discount Amount,Margin,Amount,Purchase/Sales Ledger,Narration
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"FRP 1865 - 4"" T",BHIWANDI,Primary Batch,2.00,2.00,,,14863.00,13194.51,Nos,0,,3336.98,29726.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"FRP 2472 - 4""TB",BHIWANDI,Primary Batch,6.00,6.00,,,21065.00,18601.42,Nos,0,,14781.49,126390.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,GN SCA-5L,BHIWANDI,Primary Batch,500.00,500.00,500.00,500.00,58.00,55.51,KGS,0,,1245.00,29000.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"PP 20"" 10 UM",BHIWANDI,Primary Batch,200.00,200.00,,,85.00,70.49,Nos,0,,2902.00,17000.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"PP 20"" 5 UM",BHIWANDI,Primary Batch,200.00,200.00,,,85.00,70.68,Nos,0,,2864.00,17000.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"QP 1248 - 2.5"" T",BHIWANDI,Primary Batch,20.00,20.00,,,2163.00,2100.00,Nos,0,,1260.00,43260.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,RESIN,BHIWANDI,Primary Batch,500.00,500.00,500.00,500.00,77.00,73.72,LTR,0,,1640.00,38500.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,RO - Thrust Cone,BHIWANDI,Primary Batch,2.00,2.00,,,983.00,911.27,Nos,0,,143.46,1966.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"RO-ADP-8""",BHIWANDI,Primary Batch,12.00,12.00,,,1776.00,1117.79,Nos,0,,7898.52,21312.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,SFP-2880XP,BHIWANDI,Primary Batch,8.00,8.00,,,111813.00,111813.00,Nos,0,,0.05,894504.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"SP 30""",BHIWANDI,Primary Batch,100.00,100.00,,,84.00,76.38,Nos,0,,762.00,8400.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"SPG 1054-2.5"" T",BHIWANDI,Primary Batch,48.00,48.00,,,2264.00,1958.11,Nos,0,,14682.73,108672.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"SPG 1248-2.5"" T",BHIWANDI,Primary Batch,1.00,1.00,,,2912.00,2516.29,Nos,0,,395.71,2912.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"SPG 1354-2.5"" T",BHIWANDI,Primary Batch,23.00,23.00,,,3045.00,3018.72,Nos,0,,604.44,70035.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"SPG 1665-4"" T",BHIWANDI,Primary Batch,15.00,15.00,,,6308.00,6149.96,Nos,0,,2370.60,94620.00,Branch Sales,
PFI-MINV/2300039,PFI-MSO/2300002,5-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,"SPG 844-2.5"" T",BHIWANDI,Primary Batch,50.00,50.00,,,1828.00,1630.17,Nos,0,,9891.50,91400.00,Branch Sales,
PFI-MINV/2300040,06,6-Apr-22,Sales (22-23),Mumbai Filter Corporation,,,,"PP 30"" 10 UM",ANDHERI,Primary Batch,50.00,50.00,,,160.00,100.59,Nos,0,,2970.50,8000.00,GST Sales,
PFI-MINV/2300041,08,6-Apr-22,Sales (22-23),Mumbai Filter Corporation,,,,"PP 10"" 10 UM",ANDHERI,Primary Batch,100.00,100.00,,,55.00,34.36,Nos,0,,2064.00,5500.00,GST Sales,
PFI-MINV/2300041,08,6-Apr-22,Sales (22-23),Mumbai Filter Corporation,,,,"PP 10"" 5UM",ANDHERI,Primary Batch,100.00,100.00,,,55.00,34.48,Nos,0,,2052.00,5500.00,GST Sales,
PFI-MINV/2300041,08,6-Apr-22,Sales (22-23),Mumbai Filter Corporation,,,,"PP 20"" 10 UM",ANDHERI,Primary Batch,50.00,50.00,,,110.00,70.75,Nos,0,,1962.50,5500.00,GST Sales,
PFI-MINV/2300041,08,6-Apr-22,Sales (22-23),Mumbai Filter Corporation,,,,"PP 40"" 10 UM",ANDHERI,Primary Batch,20.00,20.00,,,220.00,123.37,Nos,0,,1932.60,4400.00,GST Sales,
PFI-MINV/2300041,08,6-Apr-22,Sales (22-23),Mumbai Filter Corporation,,,,"SP BB 10""",ANDHERI,Primary Batch,24.00,24.00,,,130.00,84.35,Nos,0,,1095.60,3120.00,GST Sales,
PFI-MINV/2300042,PFI-MSO/2300043,6-Apr-22,Sales (22-23),Supershine ABS Platers Pvt Ltd,,,,"PP 20"" 5 UM",BHIWANDI,Primary Batch,300.00,300.00,,,120.00,70.80,Nos,0,,14760.00,36000.00,GST Sales,
PFI-MINV/2300043,1140,6-Apr-22,Sales (22-23),Aguapuro Equipment Pvt Ltd,,,,ECOLINE 8-300-5,BHIWANDI,Primary Batch,2.00,2.00,,,38000.00,25164.04,Nos,0,,25671.92,76000.00,GST Sales,
PFI-MINV/2300044,PFI-MSO/2300044,6-Apr-22,Sales (22-23),SWARA AQUA SYSTEM,,,,GN SCA-25L,BHIWANDI,Primary Batch,50.00,50.00,50.00,50.00,115.00,55.52,KGS,0,,2974.00,5750.00,GST Sales,
PFI-MINV/2300044,PFI-MSO/2300044,6-Apr-22,Sales (22-23),SWARA AQUA SYSTEM,,,,GN SCA-5L,BHIWANDI,Primary Batch,20.00,20.00,20.00,20.00,115.00,55.51,KGS,0,,1189.80,2300.00,GST Sales,
PFI-MINV/2300045,PFI-MSO/2300046,6-Apr-22,Sales (22-23),Global Energy & Water Solution,,,,VC 1.5,PUNE,Primary Batch,6.00,6.00,,,320.00,193.07,Nos,0,,761.98,1920.00,GST Sales,
PFI-MINV/2300046,PFI-MSO/2300042,6-Apr-22,Sales (22-23),S V Enterprises,,,,"SP 40""",BHIWANDI,Primary Batch,100.00,100.00,,,155.00,102.82,Nos,0,,5218.00,15500.00,GST Sales,
PFI-MINV/2300047,PFI-MSO/2300049,6-Apr-22,Sales (22-23),Aquatouch Water Solution,,,,"SP 30""",BHIWANDI,Primary Batch,100.00,100.00,,,115.00,76.38,Nos,0,,3862.00,11500.00,GST Sales,
PFI-MINV/2300048,PFI-MSO/2300048,6-Apr-22,Sales (22-23),Pratham Filter Industries (Surat GL),,,,FM 32 (0.6-6),BHIWANDI,Primary Batch,10.00,10.00,,,750.00,750.00,Nos,0,,,7500.00,Branch Sales,
PFI-MINV/2300048,PFI-MSO/2300048,6-Apr-22,Sales (22-23),Pratham Filter Industries (Surat GL),,,,"SP BB 20""",BHIWANDI,Primary Batch,90.00,90.00,,,200.00,179.68,Nos,0,,1828.80,18000.00,Branch Sales,
PFI-MINV/2300049,PFI-MSO/2300052,6-Apr-22,Sales (22-23),Aquaflow Enterprises,,,,"SP 30""",PUNE,Primary Batch,25.00,25.00,,,120.00,76.38,Nos,0,,1090.50,3000.00,GST Sales,
PFI-MINV/2300050,PFI-MSO/2300055,6-Apr-22,Sales (22-23),Aqua Fresh Technology,,,,Memflo 8-300-2,BHIWANDI,Primary Batch,1.00,1.00,,,11250.00,7739.13,Nos,0,,3510.87,11250.00,GST Sales,
PFI-MINV/2300051,PFI-MSO/2205650,6-Apr-22,Sales (22-23),Crystal Water Systems,,,,HSRO 4040 FF,BHIWANDI,Primary Batch,4.00,4.00,,,28000.00,25937.07,Nos,0,,8251.72,112000.00,GST Sales,
PFI-MINV/2300052,OT-PO91,6-Apr-22,Sales (22-23),Orizon Technology Pvt Ltd,,,,"SP BB 20""",BHIWANDI,Primary Batch,225.00,225.00,,,220.00,179.68,Nos,0,,9072.00,49500.00,GST Sales,
PFI-MINV/2300053,PFI-MSO/2300050,6-Apr-22,Sales (22-23),Dolphin Enviro Systems,,,,"10"" Blue L 1""",ANDHERI,Primary Batch,8.00,8.00,,,200.00,77.22,Nos,0,,982.24,1600.00,GST Sales,
PFI-MINV/2300053,PFI-MSO/2300050,6-Apr-22,Sales (22-23),Dolphin Enviro Systems,,,,"PP 10"" 10 UM",ANDHERI,Primary Batch,4.00,4.00,,,55.00,34.36,Nos,0,,82.56,220.00,GST Sales,
PFI-MINV/2300053,PFI-MSO/2300050,6-Apr-22,Sales (22-23),Dolphin Enviro Systems,,,,"PP 10"" 5UM",ANDHERI,Primary Batch,4.00,4.00,,,55.00,34.48,Nos,0,,82.08,220.00,GST Sales,
PFI-MINV/2300053,PFI-MSO/2300050,6-Apr-22,Sales (22-23),Dolphin Enviro Systems,,,,"SP BB 20""",ANDHERI,Primary Batch,2.00,2.00,,,230.00,179.68,Nos,0,,100.64,460.00,GST Sales,
PFI-MINV/2300054,PFI-MSO/2300058,6-Apr-22,Sales (22-23),Yash Enviro Solution,,,,40NB SMS,PUNE,Primary Batch,1.00,1.00,,,1500.00,1042.30,Nos,0,,457.70,1500.00,GST Sales,
PFI-MINV/2300055,PFI-MSO/2300056,6-Apr-22,Sales (22-23),Dolphin Enviro Systems,,,,"BB 20""- 4.25""",ANDHERI,Primary Batch,6.00,6.00,,,300.00,211.74,Nos,0,,529.56,1800.00,GST Sales,
PFI-MINV/2300056,PFISHO6455,6-Apr-22,Sales (22-23),Shopify B2C Sales,,,,"10"" Blue L 3/4""",BHIWANDI,Primary Batch,3.00,3.00,,,251.00,78.32,Nos,0,,526.88,753.00,GST Sales,
PFI-MINV/2300057,WWMS/2122/237,7-Apr-22,Sales (22-23),Water & Waste Management System,,,,"BB 20"" - 4.5""",BHIWANDI,Primary Batch,135.00,135.00,,,350.00,241.69,Nos,0,,17021.85,49650.00,GST Sales,
PFI-MINV/2300057,WWMS/2122/237,7-Apr-22,Sales (22-23),Water & Waste Management System,,,,"PP 20"" 1 UM",BHIWANDI,Primary Batch,240.00,240.00,,,120.00,74.64,Nos,0,,11486.40,29400.00,GST Sales,
PFI-MINV/2300057,WWMS/2122/237,7-Apr-22,Sales (22-23),Water & Waste Management System,,,,"PP 20"" 10 UM",BHIWANDI,Primary Batch,320.00,320.00,,,120.00,70.81,Nos,0,,15740.80,38400.00,GST Sales,
PFI-MINV/2300057,WWMS/2122/237,7-Apr-22,Sales (22-23),Water & Waste Management System,,,,"SP 20""",BHIWANDI,Primary Batch,100.00,100.00,,,80.00,50.46,Nos,0,,2954.00,8000.00,GST Sales,
PFI-MINV/2300058,BB/097/KB/2022,7-Apr-22,Sales (22-23),Aries Engineering INC,,,,"FRP 1465 - 4""TB",BHIWANDI,Primary Batch,1.00,1.00,,,14500.00,8967.53,Nos,0,,5532.47,14500.00,GST Sales,
PFI-MINV/2300059,PFI-MSO/2300059,7-Apr-22,Sales (22-23),Blue Technologies,,,,BW 30 XFR 400/34,BHIWANDI,Primary Batch,3.00,3.00,,,35000.00,32826.41,Nos,0,,6520.77,105000.00,GST Sales,
PFI-MINV/2300060,MWTPL-PO2887/SO416,7-Apr-22,Sales (22-23),Marcuras Water Treatment (I) Pvt. Ltd.,,,,BW 30 400,BHIWANDI,Primary Batch,9.00,9.00,,,32000.00,28495.61,Nos,0,,31539.51,288000.00,GST Sales,
PFI-MINV/2300061,PFI-MSO/2300069,7-Apr-22,Sales (22-23),Pratham Filter Industries (Surat GL),,,,FM 65 (5-25),BHIWANDI,Primary Batch,1.00,1.00,,,2400.00,2418.19,Nos,0,,-18.19,2400.00,Branch Sales,
PFI-MINV/2300061,PFI-MSO/2300069,7-Apr-22,Sales (22-23),Pratham Filter Industries (Surat GL),,,,LC HF 4040,BHIWANDI,Primary Batch,5.00,5.00,,,6000.00,5607.63,Nos,0,,1961.85,30000.00,Branch Sales,
PFI-MINV/2300062,PFI-MSO/2300023,7-Apr-22,Sales (22-23),The Indian Institute of Technology Bombay,,,,Media  - Coarse Silex,ANDHERI,Primary Batch,50.00,50.00,50.00,50.00,10.00,3.74,KGS,0,,313.00,500.00,GST Sales,
PFI-MINV/2300063,PFI-MSO/2300072,7-Apr-22,Sales (22-23),Retail Sales,,,,GN SCA-5L,BHIWANDI,Primary Batch,10.00,10.00,10.00,10.00,100.00,55.51,KGS,0,,444.90,1000.00,GST Sales,
PFI-MINV/2300064,PFI-MSO/2300073,7-Apr-22,Sales (22-23),Aqua Chem Equip Industries,,,,"SP BB 20""",BHIWANDI,Primary Batch,27.00,27.00,,,270.00,179.68,Nos,0,,2438.84,7290.00,GST Sales,
PFI-MINV/2300065,AKT/PO/2022-23/003,7-Apr-22,Sales (22-23),Aquakrish Technologies,,,,"20"" Blue L 3/4""",BHIWANDI,Primary Batch,2.00,2.00,,,500.00,151.27,Nos,0,,697.47,1000.00,GST Sales,
PFI-MINV/2300065,AKT/PO/2022-23/003,7-Apr-22,Sales (22-23),Aquakrish Technologies,,,,FLOATY-5M,BHIWANDI,Primary Batch,4.00,4.00,,,500.00,232.94,Nos,0,,1068.26,2000.00,GST Sales,
PFI-MINV/2300065,AKT/PO/2022-23/003,7-Apr-22,Sales (22-23),Aquakrish Technologies,,,,KP 36,BHIWANDI,Primary Batch,2.00,2.00,,,850.00,660.20,Nos,0,,379.62,1700.00,GST Sales,
PFI-MINV/2300065,AKT/PO/2022-23/003,7-Apr-22,Sales (22-23),Aquakrish Technologies,,,,MEMFLO-4-300-1,BHIWANDI,Primary Batch,4.00,4.00,,,2000.00,1338.52,Nos,0,,2646.00,8000.00,GST Sales,
PFI-MINV/2300065,AKT/PO/2022-23/003,7-Apr-22,Sales (22-23),Aquakrish Technologies,,,,SFM-15-120-1200,BHIWANDI,Primary Batch,4.00,4.00,,,750.00,261.77,Nos,0,,1952.95,3000.00,GST Sales,
PFI-MINV/2300065,AKT/PO/2022-23/003,7-Apr-22,Sales (22-23),Aquakrish Technologies,,,,"SPG 1354-2.5"" T",BHIWANDI,Primary Batch,4.00,4.00,,,3500.00,3018.67,Nos,0,,1925.46,14000.00,GST Sales,
PFI-MINV/2300066,AKT/PO/2022-23/002,7-Apr-22,Sales (22-23),Aquakrish Technologies,,,,ECOLINE 8-300-3,BHIWANDI,Primary Batch,1.00,1.00,,,34000.00,22303.96,Nos,0,,11696.04,34000.00,GST Sales,
PFI-MINV/2300067,PODOM2223000016,7-Apr-22,Sales (22-23),WTE Infra Projects Private Limited,,,,"SP BB 20""",BHIWANDI,Primary Batch,450.00,450.00,,,235.00,179.68,Nos,0,,24894.00,105750.00,GST Sales,
PFI-MINV/2300068,PFI-MSO/2300068,7-Apr-22,Sales (22-23),Orizon Technology Pvt Ltd,,,,25NB TMS W,BHIWANDI,Primary Batch,2.00,2.00,,,1250.00,900.00,Nos,0,,700.00,2500.00,GST Sales,
PFI-MINV/2300069,PODOM2223000016,7-Apr-22,Sales (22-23),WTE Infra Projects Private Limited,,,,"SP BB 20""",PUNE,Primary Batch,50.00,50.00,,,235.00,179.68,Nos,0,,2766.00,11750.00,GST Sales,
PFI-MINV/2300070,PFI-MSO/2300067,7-Apr-22,Sales (22-23),Super Instrument Company,,,,"SP 20""",BHIWANDI,Primary Batch,50.00,50.00,,,120.00,50.46,Nos,0,,3911.78,6000.00,GST Sales,
PFI-MINV/2300070,PFI-MSO/2300067,7-Apr-22,Sales (22-23),Super Instrument Company,,,,"SP BB 20""",BHIWANDI,Primary Batch,3.00,3.00,,,300.00,179.68,Nos,0,,426.18,900.00,GST Sales,
PFI-MINV/2300071,PO NO-29,7-Apr-22,Sales (22-23),B J AQUA,,,,"SP 30""",ANDHERI,Primary Batch,25.00,25.00,,,125.00,76.39,Nos,0,,1215.75,3125.00,GST Sales,
PFI-MINV/2300072,PFI-MSO/2300079,7-Apr-22,Sales (22-23),Filter It Water Solutions LLP,,,,"SPG 1054-2.5"" T",BHIWANDI,Primary Batch,20.00,20.00,,,2350.00,1972.57,Nos,0,,7548.60,47000.00,GST Sales,
PFI-MINV/2300072,PFI-MSO/2300079,7-Apr-22,Sales (22-23),Filter It Water Solutions LLP,,,,"SPG 1354-2.5"" T",BHIWANDI,Primary Batch,150.00,150.00,,,3170.00,3018.67,Nos,0,,22699.50,475500.00,GST Sales,
PFI-MINV/2300073,PFIAHD/PO005/22-23,7-Apr-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,CR 100,BHIWANDI,Primary Batch,6.00,6.00,,,38587.00,39744.00,Nos,0,,-6941.98,231522.00,Branch Sales,
PFI-MINV/2300073,PFIAHD/PO005/22-23,7-Apr-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,HSRO 4040 FF,BHIWANDI,Primary Batch,10.00,10.00,,,26830.00,25937.07,Nos,0,,8929.32,268300.00,Branch Sales,
PFI-MINV/2300074,PFI-MSO/2300075,7-Apr-22,Sales (22-23),Singh Enterprises,,,,Carbon 600 IV,BHIWANDI,Primary Batch,75.00,75.00,75.00,75.00,25.00,14.00,KGS,0,,825.28,1875.00,GST Sales,
PFI-MINV/2300074,PFI-MSO/2300075,7-Apr-22,Sales (22-23),Singh Enterprises,,,,Media  - Coarse Silex,BHIWANDI,Primary Batch,150.00,150.00,150.00,150.00,6.00,3.74,KGS,0,,339.13,900.00,GST Sales,
PFI-MINV/2300074,PFI-MSO/2300075,7-Apr-22,Sales (22-23),Singh Enterprises,,,,Media - Fine Sand,BHIWANDI,Primary Batch,100.00,100.00,100.00,100.00,6.00,3.73,KGS,0,,227.09,600.00,GST Sales,
PFI-MINV/2300075,ASSPL00013,8-Apr-22,Sales (22-23),Anandi Specialities & Services pvt ltd,,,,"SP BB 10""",BHIWANDI,Primary Batch,18.00,18.00,,,135.00,84.35,Nos,0,,912.10,2430.00,GST Sales,
PFI-MINV/2300076,PFI-MSO/2300084,8-Apr-22,Sales (22-23),Dolphin Enviro Systems,,,,"20"" BB L 1.5""",BHIWANDI,Primary Batch,3.00,3.00,,,500.00,315.60,Nos,0,,553.20,1500.00,GST Sales,
PFI-MINV/2300076,PFI-MSO/2300084,8-Apr-22,Sales (22-23),Dolphin Enviro Systems,,,,DP - ESD 604,BHIWANDI,Primary Batch,6.00,6.00,,,2900.00,1901.46,Nos,0,,5991.24,17400.00,GST Sales,
PFI-MINV/2300077,OPWL/22/104,8-Apr-22,Sales (22-23),Okinox Pure Water LLP,,,,"20"" BB V",BHIWANDI,Primary Batch,1.00,1.00,,,1450.00,698.19,Nos,0,,751.81,1450.00,GST Sales,
PFI-MINV/2300077,OPWL/22/104,8-Apr-22,Sales (22-23),Okinox Pure Water LLP,,,,DS - H&L-24-4R,BHIWANDI,Primary Batch,3.00,3.00,,,1800.00,999.98,Nos,0,,2400.06,5400.00,GST Sales,
PFI-MINV/2300077,OPWL/22/104,8-Apr-22,Sales (22-23),Okinox Pure Water LLP,,,,"DS TS 4""",BHIWANDI,Primary Batch,1.00,1.00,,,700.00,381.51,Nos,0,,318.49,700.00,GST Sales,
PFI-MINV/2300077,OPWL/22/104,8-Apr-22,Sales (22-23),Okinox Pure Water LLP,,,,FM 15 (60-600),BHIWANDI,Primary Batch,1.00,1.00,,,750.00,300.51,Nos,0,,449.49,750.00,GST Sales,
PFI-MINV/2300077,OPWL/22/104,8-Apr-22,Sales (22-23),Okinox Pure Water LLP,,,,FM 50 (0.6-6),BHIWANDI,Primary Batch,1.00,1.00,,,2000.00,1200.54,Nos,0,,799.46,2000.00,GST Sales,
PFI-MINV/2300077,OPWL/22/104,8-Apr-22,Sales (22-23),Okinox Pure Water LLP,,,,FM 50 (1-10),BHIWANDI,Primary Batch,2.00,2.00,,,2000.00,1201.79,Nos,0,,1596.42,4000.00,GST Sales,
PFI-MINV/2300077,OPWL/22/104,8-Apr-22,Sales (22-23),Okinox Pure Water LLP,,,,"FRP 2472 - 4""TB",BHIWANDI,Primary Batch,2.00,2.00,,,23500.00,18601.42,Nos,0,,9797.16,47000.00,GST Sales,
PFI-MINV/2300077,OPWL/22/104,8-Apr-22,Sales (22-23),Okinox Pure Water LLP,,,,KP 35,BHIWANDI,Primary Batch,1.00,1.00,,,950.00,619.01,Nos,0,,330.99,950.00,GST Sales,
PFI-MINV/2300077,OPWL/22/104,8-Apr-22,Sales (22-23),Okinox Pure Water LLP,,,,"S-STRAP 8""",BHIWANDI,Primary Batch,4.00,4.00,,,550.00,180.00,Nos,0,,1480.00,2200.00,GST Sales,
PFI-MINV/2300077,OPWL/22/104,8-Apr-22,Sales (22-23),Okinox Pure Water LLP,,,,"SP BB 20""",BHIWANDI,Primary Batch,1.00,1.00,,,350.00,179.68,Nos,0,,170.32,350.00,GST Sales,
PFI-MINV/2300078,PFI-MSO/2300086,8-Apr-22,Sales (22-23),Dolphin Enviro Systems,,,,"10"" Blue V 1/2""",BHIWANDI,Primary Batch,1.00,1.00,,,250.00,190.99,Nos,0,,59.01,250.00,GST Sales,
PFI-MINV/2300079,MWT-PO0001/SO003,8-Apr-22,Sales (22-23),Marcuras Water Treatment (I) Pvt. Ltd.,,,,BW 30 365,PUNE,Primary Batch,2.00,2.00,,,30500.00,28108.86,Nos,0,,4782.28,61000.00,GST Sales,
PFI-MINV/2300080,21223563,8-Apr-22,Sales (22-23),T.S.A. Process Equip.P.Ltd,,,,FM 15 (25-250),BHIWANDI,Primary Batch,2.00,2.00,,,550.00,314.30,Nos,0,,549.97,1100.00,GST Sales,
PFI-MINV/2300080,21223563,8-Apr-22,Sales (22-23),T.S.A. Process Equip.P.Ltd,,,,FM 25 (0.25-2.5),BHIWANDI,Primary Batch,1.00,1.00,,,750.00,343.53,Nos,0,,460.04,750.00,GST Sales,
PFI-MINV/2300080,21223563,8-Apr-22,Sales (22-23),T.S.A. Process Equip.P.Ltd,,,,FM 32 (0.4-4),BHIWANDI,Primary Batch,1.00,1.00,,,950.00,754.46,Nos,0,,263.40,950.00,GST Sales,
PFI-MINV/2300081,PFI-MSO/2300088,8-Apr-22,Sales (22-23),E-Con Packaging Pvt Ltd,,,,"SP 20""",ANDHERI,Primary Batch,4.00,4.00,,,100.00,50.46,Nos,0,,198.16,400.00,GST Sales,
PFI-MINV/2300082,PFIDEL/PO001/22-23,8-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,20 AC BB,BHIWANDI,Primary Batch,2.00,2.00,,,3000.00,,Nos,0,,6000.00,6000.00,Branch Sales,
PFI-MINV/2300082,PFIDEL/PO001/22-23,8-Apr-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,SS 201 BB,BHIWANDI,Primary Batch,2.00,2.00,,,10100.00,10100.00,Nos,0,,,20200.00,Branch Sales,
PFI-MINV/2300083,PFI-MSO/2300089,8-Apr-22,Sales (22-23),S.M. Enviro Solutions,,,,Carbon 600 IV,BHIWANDI,Primary Batch,25.00,25.00,25.00,25.00,25.00,14.00,KGS,0,,275.10,625.00,GST Sales,
PFI-MINV/2300083,PFI-MSO/2300089,8-Apr-22,Sales (22-23),S.M. Enviro Solutions,,,,Media  - Coarse Silex,BHIWANDI,Primary Batch,50.00,50.00,50.00,50.00,6.00,3.74,KGS,0,,113.05,300.00,GST Sales,
PFI-MINV/2300083,PFI-MSO/2300089,8-Apr-22,Sales (22-23),S.M. Enviro Solutions,,,,Media - Fine Sand,BHIWANDI,Primary Batch,300.00,300.00,300.00,300.00,6.00,3.73,KGS,0,,681.30,1800.00,GST Sales,
PFI-MINV/2300083,PFI-MSO/2300089,8-Apr-22,Sales (22-23),S.M. Enviro Solutions,,,,Media - Fine Silex,BHIWANDI,Primary Batch,50.00,50.00,50.00,50.00,6.00,3.72,KGS,0,,114.05,300.00,GST Sales,
PFI-MINV/2300084,PFI-MSO/2300064,8-Apr-22,Sales (22-23),Alchemus Technologies Prt Ltd,,,,LC LE 4040,PUNE,Primary Batch,12.00,12.00,,,10800.00,7359.16,Nos,0,,41290.08,129600.00,GST Sales,
PFI-MINV/2300086,PFIAHD/PO006/22--23,8-Apr-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,"SPG 844-2.5"" T",BHIWANDI,Primary Batch,20.00,20.00,,,1828.00,1630.17,Nos,0,,3956.80,36560.00,Branch Sales,
PFI-MINV/2300087,PFISUR/PO002/22-23/PO2,8-Apr-22,Sales (22-23),Pratham Filter Industries (Surat GL),,,,ECOLINE 8-300-5,BHIWANDI,Primary Batch,3.00,3.00,,,33202.00,25164.04,Nos,0,,24113.96,99606.00,Branch Sales,
PFI-MINV/2300088,PFI-MSO/2300092,8-Apr-22,Sales (22-23),V-TECH Enterprises,,,,"BB 20""- 4.25""",PUNE,Primary Batch,20.00,20.00,,,325.00,211.73,Nos,0,,2265.40,6500.00,GST Sales,
PFI-MINV/2300088,PFI-MSO/2300092,8-Apr-22,Sales (22-23),V-TECH Enterprises,,,,"PP 20"" 5 UM",PUNE,Primary Batch,50.00,50.00,,,120.00,70.79,Nos,0,,2460.50,6000.00,GST Sales,
PFI-MINV/2300089,PFI-MSO/2300093,8-Apr-22,Sales (22-23),Bluemaarlin Engineering Pvt Ltd,,,,"SPG 1248-2.5"" T",PUNE,Primary Batch,1.00,1.00,,,3200.00,2516.29,Nos,0,,683.71,3200.00,GST Sales,
PFI-MINV/2300090,PFI-MSO/2300090,8-Apr-22,Sales (22-23),Dolphin Enviro Systems,,,,FM 32 (0.4-4),BHIWANDI,Primary Batch,2.00,2.00,,,1050.00,754.46,Nos,0,,591.08,2100.00,GST Sales,
PFI-MINV/2300091,PFI-MSO/2300097,9-Apr-22,Sales (22-23),Aquaflow Enterprises,,,,"BB 20""- 4.25""",PUNE,Primary Batch,10.00,10.00,,,285.00,211.73,Nos,0,,732.70,2850.00,GST Sales,
PFI-MINV/2300092,PFI-MSO/2300096,9-Apr-22,Sales (22-23),Global Aqua,,,,"FRP 1865 - 4""TB",PUNE,Primary Batch,1.00,1.00,,,18500.00,14468.12,Nos,0,,4031.88,18500.00,GST Sales,
PFI-MINV/2300092,PFI-MSO/2300096,9-Apr-22,Sales (22-23),Global Aqua,,,,"SPG 1248-2.5"" T",PUNE,Primary Batch,1.00,1.00,,,3200.00,2516.29,Nos,0,,683.71,3200.00,GST Sales,
PFI-MINV/2300093,PFI-MSO/2300099,9-Apr-22,Sales (22-23),V-TECH Enterprises,,,,"BB 20""- 4""",BHIWANDI,Primary Batch,50.00,50.00,,,310.00,183.91,Nos,0,,6304.50,15500.00,GST Sales,
PFI-MINV/2300093,PFI-MSO/2300099,9-Apr-22,Sales (22-23),V-TECH Enterprises,,,,"PP 20"" 10 UM",BHIWANDI,Primary Batch,50.00,50.00,,,115.00,70.81,Nos,0,,2209.50,5750.00,GST Sales,
